Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775390934,50,,Aggregated,26.000000,0.400000,30,36,41,46,64,170,280,340,400,420,420,1624,34,30,41.67368295997603,1.32506900001772,422.5468330000126,44300.19642857143
1775390935,50,,Aggregated,25.000000,0.400000,30,36,41,46,64,160,280,340,400,420,420,1651,34,30,41.457734427014536,1.32506900001772,422.5468330000126,44413.858873410056
1775390936,50,,Aggregated,26.000000,0.700000,30,36,41,46,63,160,280,340,400,420,420,1677,34,30,41.24769210196845,1.32506900001772,422.5468330000126,44541.97078115683
1775390937,50,,Aggregated,25.700000,0.800000,30,36,41,46,63,160,280,340,400,420,420,1697,34,30,41.04829972127346,1.32506900001772,422.5468330000126,44576.34119033589
1775390938,50,,Aggregated,25.600000,0.800000,30,36,41,46,62,150,270,340,400,420,420,1723,34,30,40.87234261868902,1.32506900001772,422.5468330000126,44798.90539756239
1775390939,50,,Aggregated,25.700000,0.800000,30,36,41,46,62,150,270,340,400,420,420,1746,35,30,40.64909400973721,1.32506900001772,422.5468330000126,44742.689003436426
1775390940,50,,Aggregated,26.200000,0.800000,30,36,41,45,61,150,270,340,400,420,420,1772,35,30,40.48548744469579,1.32506900001772,422.5468330000126,44860.89785553047
1775390941,50,,Aggregated,24.900000,0.800000,30,36,41,45,61,150,270,340,400,420,420,1798,36,30,40.27944989043433,1.32506900001772,422.5468330000126,44940.10789766407
1775390942,50,,Aggregated,25.400000,0.800000,30,36,41,46,61,150,270,330,400,420,420,1821,36,30,40.25917302800715,1.32506900001772,422.5468330000126,44948.282262493136
1775390943,50,,Aggregated,25.400000,0.700000,30,36,41,46,61,140,270,330,400,420,420,1847,36,30,40.145174375744986,1.32506900001772,422.5468330000126,44806.96805630752
1775390944,50,,Aggregated,24.700000,0.700000,30,36,41,45,61,140,270,330,400,420,420,1872,36,30,39.88892589743646,1.32506900001772,422.5468330000126,44757.36271367521
1775390945,50,,Aggregated,25.000000,0.600000,29,36,41,45,61,130,270,330,400,420,420,1899,36,29,39.667015422854696,1.32506900001772,422.5468330000126,44632.59662980516
1775390946,50,,Aggregated,24.400000,0.300000,29,36,41,45,61,130,260,330,400,420,420,1923,36,29,39.45999917212747,1.32506900001772,422.5468330000126,44643.63858554342
1775390947,50,,Aggregated,24.700000,0.200000,29,35,40,45,61,120,260,330,400,420,420,1948,36,29,39.24855192094526,1.32506900001772,422.5468330000126,44831.22843942505
1775390948,50,,Aggregated,24.800000,0.200000,29,35,40,45,60,120,250,330,400,420,420,1972,36,29,39.00549804361117,1.32506900001772,422.5468330000126,44698.909229208926
1775390949,50,,Aggregated,24.800000,0.200000,29,35,40,45,60,120,250,330,400,420,420,1998,36,29,38.93640185835889,1.32506900001772,422.5468330000126,44680.12512512512
1775390950,50,,Aggregated,24.800000,0.200000,29,35,40,45,60,120,250,330,390,420,420,2024,36,29,38.75204986511902,1.32506900001772,422.5468330000126,44666.6581027668
1775390951,50,,Aggregated,25.300000,0.100000,29,36,40,45,60,120,250,330,390,420,420,2053,37,29,38.74350285338577,1.32506900001772,422.5468330000126,44844.15781782757
1775390952,50,,Aggregated,25.100000,0.100000,29,36,40,45,60,120,250,330,390,420,420,2074,38,29,38.61968502410854,1.32506900001772,422.5468330000126,44801.196239151395
1775390953,50,,Aggregated,25.000000,0.100000,29,36,40,45,60,100,250,320,390,420,420,2103,40,29,38.45168740370947,1.32506900001772,422.5468330000126,44741.178792201616
